Id	名字	图标		1男0女	职业	普攻	技能					初始怒气					
129020021	名城守卫	wujiang17	108	0	GONG	13110004	13100102										
129020022	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020023	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020024	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020025	名城守卫	wujiang26	118	1	BU	13110001	13100203										
129020031	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020032	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020033	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020034	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020035	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020041	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020042	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020043	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020044	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020045	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020051	名城守卫	wujiang26	118	1	BU	13110001	13100203										
129020052	名城守卫	wujiang26	118	1	BU	13110001	13100203										
129020053	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129020054	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129020055	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129020061	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020062	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020063	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020064	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020065	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020071	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020072	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020073	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020074	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020075	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020081	名城守卫	wujiang8	104	0	QI	13110002	13100205										
129020082	名城守卫	wujiang6	115	1	BU	13110001	13100203										
129020083	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020084	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020085	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020091	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129020092	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020093	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020094	名城守卫	wujiang16	113	0	BU	13110001	13100203										
129020095	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020101	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020102	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020103	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020104	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129020105	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020111	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020112	名城守卫	wujiang16	113	0	BU	13110001	13100203										
129020113	名城守卫	wujiang7	121	1	GONG	13110004	13100102										
129020114	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020115	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020121	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020122	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129020123	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020124	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129020125	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020131	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020132	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020133	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020134	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020135	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020141	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129020142	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020143	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020144	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020145	名城守卫	wujiang17	108	0	GONG	13110004	13100102										
129020151	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020152	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020153	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020154	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020155	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020161	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020162	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020163	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020164	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020165	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020171	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020172	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020173	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020174	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020175	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020181	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020182	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020183	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020184	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020185	名城守卫	wujiang7	121	1	GONG	13110004	13100102										
129020191	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020192	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020193	名城守卫	wujiang26	118	1	BU	13110001	13100203										
129020194	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020195	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020201	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020202	名城守卫	wujiang8	104	0	QI	13110002	13100205										
129020203	名城守卫	wujiang17	108	0	GONG	13110004	13100102										
129020204	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020205	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020211	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020212	名城守卫	wujiang8	104	0	QI	13110002	13100205										
129020213	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020214	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020215	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020221	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020222	名城守卫	wujiang6	115	1	BU	13110001	13100203										
129020223	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020224	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020225	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020231	名城守卫	wujiang16	113	0	BU	13110001	13100203										
129020232	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020233	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020234	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020235	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020241	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020242	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020243	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020244	名城守卫	wujiang17	108	0	GONG	13110004	13100102										
129020245	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020251	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020252	名城守卫	wujiang7	121	1	GONG	13110004	13100102										
129020253	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129020254	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020255	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020261	名城守卫	wujiang6	115	1	BU	13110001	13100203										
129020262	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020263	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020264	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020265	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129020271	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020272	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020273	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020274	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020275	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020281	名城守卫	wujiang26	118	1	BU	13110001	13100203										
129020282	名城守卫	wujiang6	115	1	BU	13110001	13100203										
129020283	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020284	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020285	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020291	名城守卫	wujiang17	108	0	GONG	13110004	13100102										
129020292	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020293	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129020294	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020295	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020301	名城守卫	wujiang8	104	0	QI	13110002	13100205										
129020302	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020303	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020304	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020305	名城守卫	wujiang6	115	1	BU	13110001	13100203										
129020311	名城守卫	wujiang6	115	1	BU	13110001	13100203										
129020312	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129020313	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020314	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020315	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129020321	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020322	名城守卫	wujiang7	121	1	GONG	13110004	13100102										
129020323	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020324	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020325	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129020331	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020332	名城守卫	wujiang28	126	0	QI	13110002	13100205										
129020333	名城守卫	wujiang26	118	1	BU	13110001	13100203										
129020334	名城守卫	wujiang16	113	0	BU	13110001	13100203										
129020335	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020341	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020342	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020343	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020344	名城守卫	wujiang6	115	1	BU	13110001	13100203										
129020345	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020351	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020352	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020353	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020354	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129020355	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020361	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129020362	名城守卫	wujiang17	108	0	GONG	13110004	13100102										
129020363	名城守卫	wujiang9	114	0	CHE	13110003	13100207										
129020364	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020365	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020371	名城守卫	wujiang10	111	0	XIE	13110005	13100101										
129020372	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129020373	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020374	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020375	名城守卫	wujiang1	103	1	BU	13110001	13100203										
129020381	名城守卫	wujiang26	118	1	BU	13110001	13100203										
129020382	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129020383	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020384	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020385	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129020391	名城守卫	wujiang24	120	1	CHE	13110003	13100207										
129020392	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129020393	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129020394	名城守卫	wujiang5	128	1	XIE	13110005	13100101										
129020395	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020401	名城守卫	wujiang16	113	0	BU	13110001	13100203										
129020402	名城守卫	wujiang2	123	1	GONG	13110004	13100102										
129020403	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129020404	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129020405	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129030011	名城守卫	wujiang18	101	0	QI	13110002	13100205										
129030012	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129030013	名城守卫	wujiang21	109	1	BU	13110001	13100203										
129030014	名城守卫	wujiang19	107	0	CHE	13110003	13100207										
129030015	名城守卫	wujiang27	102	1	GONG	13110004	13100102										
129030021	名城守卫	wujiang8	104	0	QI	13110002	13100205										
129030022	名城守卫	wujiang3	122	1	QI	13110002	13100205										
129030023	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129030024	名城守卫	wujiang23	112	0	QI	13110002	13100205										
129030025	名城守卫	wujiang25	127	1	XIE	13110005	13100101										
129030031	名城守卫	wujiang20	106	0	XIE	13110005	13100101										
129030032	名城守卫	wujiang4	110	1	CHE	13110003	13100207										
129030033	名城守卫	wujiang29	119	0	CHE	13110003	13100207										
129030034	名城守卫	wujiang22	105	1	GONG	13110004	13100102										
129030035	名城守卫	wujiang8	104	0	QI	13110002	13100205										
129030041	名城守卫	wujiang6	115	1	BU	13110001	13100203										
