Id	未解锁时的图标，配置icon.txt 中的id	解锁时的图标，配置icon.txt 中的id	建筑类型，配置    SI_TU_FU = 30; // 司徒府    ZHU_BI_CHANG = 31; // 铸币厂    CAI_SHI_CHANGE = 32; // 采石场    JI_XIA_XUE_GONG = 33; // 稷下学宫    LU_BAN_GONG_FANG = 34; // 鲁班工坊    SI_MA_FU = 40; // 司马府    SHEN_SHE_YING = 41; // 神射营    HU_BEN_YING = 42; // 虎贲营    CHENG_FANG_JI_GUAN = 43; // 城防机关    YU_BEI_BING_SUO = 44; // 预备兵所	等级	建筑总体描述
6243	铸币厂	铸币厂	ZHU_BI_CHANG	43	农场铜币产出[color=#2cd230]+%d%%[/color]
6244	铸币厂	铸币厂	ZHU_BI_CHANG	44	农场铜币产出[color=#2cd230]+%d%%[/color]
6245	铸币厂	铸币厂	ZHU_BI_CHANG	45	农场铜币产出[color=#2cd230]+%d%%[/color]
6246	铸币厂	铸币厂	ZHU_BI_CHANG	46	农场铜币产出[color=#2cd230]+%d%%[/color]
6247	铸币厂	铸币厂	ZHU_BI_CHANG	47	农场铜币产出[color=#2cd230]+%d%%[/color]
6248	铸币厂	铸币厂	ZHU_BI_CHANG	48	农场铜币产出[color=#2cd230]+%d%%[/color]
6249	铸币厂	铸币厂	ZHU_BI_CHANG	49	农场铜币产出[color=#2cd230]+%d%%[/color]
6250	铸币厂	铸币厂	ZHU_BI_CHANG	50	农场铜币产出[color=#2cd230]+%d%%[/color]
					
6251	采石场	采石场	CAI_SHI_CHANGE	1	农场石料产出[color=#2cd230]+%d%%[/color]
6252	采石场	采石场	CAI_SHI_CHANGE	2	农场石料产出[color=#2cd230]+%d%%[/color]
6253	采石场	采石场	CAI_SHI_CHANGE	3	农场石料产出[color=#2cd230]+%d%%[/color]
6254	采石场	采石场	CAI_SHI_CHANGE	4	农场石料产出[color=#2cd230]+%d%%[/color]
6255	采石场	采石场	CAI_SHI_CHANGE	5	农场石料产出[color=#2cd230]+%d%%[/color]
6256	采石场	采石场	CAI_SHI_CHANGE	6	农场石料产出[color=#2cd230]+%d%%[/color]
6257	采石场	采石场	CAI_SHI_CHANGE	7	农场石料产出[color=#2cd230]+%d%%[/color]
6258	采石场	采石场	CAI_SHI_CHANGE	8	农场石料产出[color=#2cd230]+%d%%[/color]
6259	采石场	采石场	CAI_SHI_CHANGE	9	农场石料产出[color=#2cd230]+%d%%[/color]
6260	采石场	采石场	CAI_SHI_CHANGE	10	农场石料产出[color=#2cd230]+%d%%[/color]
6261	采石场	采石场	CAI_SHI_CHANGE	11	农场石料产出[color=#2cd230]+%d%%[/color]
6262	采石场	采石场	CAI_SHI_CHANGE	12	农场石料产出[color=#2cd230]+%d%%[/color]
6263	采石场	采石场	CAI_SHI_CHANGE	13	农场石料产出[color=#2cd230]+%d%%[/color]
6264	采石场	采石场	CAI_SHI_CHANGE	14	农场石料产出[color=#2cd230]+%d%%[/color]
6265	采石场	采石场	CAI_SHI_CHANGE	15	农场石料产出[color=#2cd230]+%d%%[/color]
6266	采石场	采石场	CAI_SHI_CHANGE	16	农场石料产出[color=#2cd230]+%d%%[/color]
6267	采石场	采石场	CAI_SHI_CHANGE	17	农场石料产出[color=#2cd230]+%d%%[/color]
6268	采石场	采石场	CAI_SHI_CHANGE	18	农场石料产出[color=#2cd230]+%d%%[/color]
6269	采石场	采石场	CAI_SHI_CHANGE	19	农场石料产出[color=#2cd230]+%d%%[/color]
6270	采石场	采石场	CAI_SHI_CHANGE	20	农场石料产出[color=#2cd230]+%d%%[/color]
6271	采石场	采石场	CAI_SHI_CHANGE	21	农场石料产出[color=#2cd230]+%d%%[/color]
6272	采石场	采石场	CAI_SHI_CHANGE	22	农场石料产出[color=#2cd230]+%d%%[/color]
6273	采石场	采石场	CAI_SHI_CHANGE	23	农场石料产出[color=#2cd230]+%d%%[/color]
6274	采石场	采石场	CAI_SHI_CHANGE	24	农场石料产出[color=#2cd230]+%d%%[/color]
6275	采石场	采石场	CAI_SHI_CHANGE	25	农场石料产出[color=#2cd230]+%d%%[/color]
6276	采石场	采石场	CAI_SHI_CHANGE	26	农场石料产出[color=#2cd230]+%d%%[/color]
6277	采石场	采石场	CAI_SHI_CHANGE	27	农场石料产出[color=#2cd230]+%d%%[/color]
6278	采石场	采石场	CAI_SHI_CHANGE	28	农场石料产出[color=#2cd230]+%d%%[/color]
6279	采石场	采石场	CAI_SHI_CHANGE	29	农场石料产出[color=#2cd230]+%d%%[/color]
6280	采石场	采石场	CAI_SHI_CHANGE	30	农场石料产出[color=#2cd230]+%d%%[/color]
6281	采石场	采石场	CAI_SHI_CHANGE	31	农场石料产出[color=#2cd230]+%d%%[/color]
6282	采石场	采石场	CAI_SHI_CHANGE	32	农场石料产出[color=#2cd230]+%d%%[/color]
6283	采石场	采石场	CAI_SHI_CHANGE	33	农场石料产出[color=#2cd230]+%d%%[/color]
6284	采石场	采石场	CAI_SHI_CHANGE	34	农场石料产出[color=#2cd230]+%d%%[/color]
6285	采石场	采石场	CAI_SHI_CHANGE	35	农场石料产出[color=#2cd230]+%d%%[/color]
6286	采石场	采石场	CAI_SHI_CHANGE	36	农场石料产出[color=#2cd230]+%d%%[/color]
6287	采石场	采石场	CAI_SHI_CHANGE	37	农场石料产出[color=#2cd230]+%d%%[/color]
6288	采石场	采石场	CAI_SHI_CHANGE	38	农场石料产出[color=#2cd230]+%d%%[/color]
6289	采石场	采石场	CAI_SHI_CHANGE	39	农场石料产出[color=#2cd230]+%d%%[/color]
6290	采石场	采石场	CAI_SHI_CHANGE	40	农场石料产出[color=#2cd230]+%d%%[/color]
6291	采石场	采石场	CAI_SHI_CHANGE	41	农场石料产出[color=#2cd230]+%d%%[/color]
6292	采石场	采石场	CAI_SHI_CHANGE	42	农场石料产出[color=#2cd230]+%d%%[/color]
6293	采石场	采石场	CAI_SHI_CHANGE	43	农场石料产出[color=#2cd230]+%d%%[/color]
6294	采石场	采石场	CAI_SHI_CHANGE	44	农场石料产出[color=#2cd230]+%d%%[/color]
6295	采石场	采石场	CAI_SHI_CHANGE	45	农场石料产出[color=#2cd230]+%d%%[/color]
6296	采石场	采石场	CAI_SHI_CHANGE	46	农场石料产出[color=#2cd230]+%d%%[/color]
6297	采石场	采石场	CAI_SHI_CHANGE	47	农场石料产出[color=#2cd230]+%d%%[/color]
6298	采石场	采石场	CAI_SHI_CHANGE	48	农场石料产出[color=#2cd230]+%d%%[/color]
6299	采石场	采石场	CAI_SHI_CHANGE	49	农场石料产出[color=#2cd230]+%d%%[/color]
6300	采石场	采石场	CAI_SHI_CHANGE	50	农场石料产出[color=#2cd230]+%d%%[/color]
					
6301	采石场	采石场	CAI_SHI_CHANGE	1	农场石料产出[color=#2cd230]+%d%%[/color]
6302	采石场	采石场	CAI_SHI_CHANGE	2	农场石料产出[color=#2cd230]+%d%%[/color]
6303	采石场	采石场	CAI_SHI_CHANGE	3	农场石料产出[color=#2cd230]+%d%%[/color]
6304	采石场	采石场	CAI_SHI_CHANGE	4	农场石料产出[color=#2cd230]+%d%%[/color]
6305	采石场	采石场	CAI_SHI_CHANGE	5	农场石料产出[color=#2cd230]+%d%%[/color]
6306	采石场	采石场	CAI_SHI_CHANGE	6	农场石料产出[color=#2cd230]+%d%%[/color]
6307	采石场	采石场	CAI_SHI_CHANGE	7	农场石料产出[color=#2cd230]+%d%%[/color]
6308	采石场	采石场	CAI_SHI_CHANGE	8	农场石料产出[color=#2cd230]+%d%%[/color]
6309	采石场	采石场	CAI_SHI_CHANGE	9	农场石料产出[color=#2cd230]+%d%%[/color]
6310	采石场	采石场	CAI_SHI_CHANGE	10	农场石料产出[color=#2cd230]+%d%%[/color]
6311	采石场	采石场	CAI_SHI_CHANGE	11	农场石料产出[color=#2cd230]+%d%%[/color]
6312	采石场	采石场	CAI_SHI_CHANGE	12	农场石料产出[color=#2cd230]+%d%%[/color]
6313	采石场	采石场	CAI_SHI_CHANGE	13	农场石料产出[color=#2cd230]+%d%%[/color]
6314	采石场	采石场	CAI_SHI_CHANGE	14	农场石料产出[color=#2cd230]+%d%%[/color]
6315	采石场	采石场	CAI_SHI_CHANGE	15	农场石料产出[color=#2cd230]+%d%%[/color]
6316	采石场	采石场	CAI_SHI_CHANGE	16	农场石料产出[color=#2cd230]+%d%%[/color]
6317	采石场	采石场	CAI_SHI_CHANGE	17	农场石料产出[color=#2cd230]+%d%%[/color]
6318	采石场	采石场	CAI_SHI_CHANGE	18	农场石料产出[color=#2cd230]+%d%%[/color]
6319	采石场	采石场	CAI_SHI_CHANGE	19	农场石料产出[color=#2cd230]+%d%%[/color]
6320	采石场	采石场	CAI_SHI_CHANGE	20	农场石料产出[color=#2cd230]+%d%%[/color]
6321	采石场	采石场	CAI_SHI_CHANGE	21	农场石料产出[color=#2cd230]+%d%%[/color]
6322	采石场	采石场	CAI_SHI_CHANGE	22	农场石料产出[color=#2cd230]+%d%%[/color]
6323	采石场	采石场	CAI_SHI_CHANGE	23	农场石料产出[color=#2cd230]+%d%%[/color]
6324	采石场	采石场	CAI_SHI_CHANGE	24	农场石料产出[color=#2cd230]+%d%%[/color]
6325	采石场	采石场	CAI_SHI_CHANGE	25	农场石料产出[color=#2cd230]+%d%%[/color]
6326	采石场	采石场	CAI_SHI_CHANGE	26	农场石料产出[color=#2cd230]+%d%%[/color]
6327	采石场	采石场	CAI_SHI_CHANGE	27	农场石料产出[color=#2cd230]+%d%%[/color]
6328	采石场	采石场	CAI_SHI_CHANGE	28	农场石料产出[color=#2cd230]+%d%%[/color]
6329	采石场	采石场	CAI_SHI_CHANGE	29	农场石料产出[color=#2cd230]+%d%%[/color]
6330	采石场	采石场	CAI_SHI_CHANGE	30	农场石料产出[color=#2cd230]+%d%%[/color]
6331	采石场	采石场	CAI_SHI_CHANGE	31	农场石料产出[color=#2cd230]+%d%%[/color]
6332	采石场	采石场	CAI_SHI_CHANGE	32	农场石料产出[color=#2cd230]+%d%%[/color]
6333	采石场	采石场	CAI_SHI_CHANGE	33	农场石料产出[color=#2cd230]+%d%%[/color]
6334	采石场	采石场	CAI_SHI_CHANGE	34	农场石料产出[color=#2cd230]+%d%%[/color]
6335	采石场	采石场	CAI_SHI_CHANGE	35	农场石料产出[color=#2cd230]+%d%%[/color]
6336	采石场	采石场	CAI_SHI_CHANGE	36	农场石料产出[color=#2cd230]+%d%%[/color]
6337	采石场	采石场	CAI_SHI_CHANGE	37	农场石料产出[color=#2cd230]+%d%%[/color]
6338	采石场	采石场	CAI_SHI_CHANGE	38	农场石料产出[color=#2cd230]+%d%%[/color]
6339	采石场	采石场	CAI_SHI_CHANGE	39	农场石料产出[color=#2cd230]+%d%%[/color]
6340	采石场	采石场	CAI_SHI_CHANGE	40	农场石料产出[color=#2cd230]+%d%%[/color]
6341	采石场	采石场	CAI_SHI_CHANGE	41	农场石料产出[color=#2cd230]+%d%%[/color]
6342	采石场	采石场	CAI_SHI_CHANGE	42	农场石料产出[color=#2cd230]+%d%%[/color]
6343	采石场	采石场	CAI_SHI_CHANGE	43	农场石料产出[color=#2cd230]+%d%%[/color]
6344	采石场	采石场	CAI_SHI_CHANGE	44	农场石料产出[color=#2cd230]+%d%%[/color]
6345	采石场	采石场	CAI_SHI_CHANGE	45	农场石料产出[color=#2cd230]+%d%%[/color]
6346	采石场	采石场	CAI_SHI_CHANGE	46	农场石料产出[color=#2cd230]+%d%%[/color]
6347	采石场	采石场	CAI_SHI_CHANGE	47	农场石料产出[color=#2cd230]+%d%%[/color]
6348	采石场	采石场	CAI_SHI_CHANGE	48	农场石料产出[color=#2cd230]+%d%%[/color]
6349	采石场	采石场	CAI_SHI_CHANGE	49	农场石料产出[color=#2cd230]+%d%%[/color]
6350	采石场	采石场	CAI_SHI_CHANGE	50	农场石料产出[color=#2cd230]+%d%%[/color]
					
6351	铸币厂	铸币厂	ZHU_BI_CHANG	1	农场铜币产出[color=#2cd230]+%d%%[/color]
6352	铸币厂	铸币厂	ZHU_BI_CHANG	2	农场铜币产出[color=#2cd230]+%d%%[/color]
6353	铸币厂	铸币厂	ZHU_BI_CHANG	3	农场铜币产出[color=#2cd230]+%d%%[/color]
6354	铸币厂	铸币厂	ZHU_BI_CHANG	4	农场铜币产出[color=#2cd230]+%d%%[/color]
6355	铸币厂	铸币厂	ZHU_BI_CHANG	5	农场铜币产出[color=#2cd230]+%d%%[/color]
6356	铸币厂	铸币厂	ZHU_BI_CHANG	6	农场铜币产出[color=#2cd230]+%d%%[/color]
6357	铸币厂	铸币厂	ZHU_BI_CHANG	7	农场铜币产出[color=#2cd230]+%d%%[/color]
6358	铸币厂	铸币厂	ZHU_BI_CHANG	8	农场铜币产出[color=#2cd230]+%d%%[/color]
6359	铸币厂	铸币厂	ZHU_BI_CHANG	9	农场铜币产出[color=#2cd230]+%d%%[/color]
6360	铸币厂	铸币厂	ZHU_BI_CHANG	10	农场铜币产出[color=#2cd230]+%d%%[/color]
6361	铸币厂	铸币厂	ZHU_BI_CHANG	11	农场铜币产出[color=#2cd230]+%d%%[/color]
6362	铸币厂	铸币厂	ZHU_BI_CHANG	12	农场铜币产出[color=#2cd230]+%d%%[/color]
6363	铸币厂	铸币厂	ZHU_BI_CHANG	13	农场铜币产出[color=#2cd230]+%d%%[/color]
6364	铸币厂	铸币厂	ZHU_BI_CHANG	14	农场铜币产出[color=#2cd230]+%d%%[/color]
6365	铸币厂	铸币厂	ZHU_BI_CHANG	15	农场铜币产出[color=#2cd230]+%d%%[/color]
6366	铸币厂	铸币厂	ZHU_BI_CHANG	16	农场铜币产出[color=#2cd230]+%d%%[/color]
6367	铸币厂	铸币厂	ZHU_BI_CHANG	17	农场铜币产出[color=#2cd230]+%d%%[/color]
6368	铸币厂	铸币厂	ZHU_BI_CHANG	18	农场铜币产出[color=#2cd230]+%d%%[/color]
6369	铸币厂	铸币厂	ZHU_BI_CHANG	19	农场铜币产出[color=#2cd230]+%d%%[/color]
6370	铸币厂	铸币厂	ZHU_BI_CHANG	20	农场铜币产出[color=#2cd230]+%d%%[/color]
6371	铸币厂	铸币厂	ZHU_BI_CHANG	21	农场铜币产出[color=#2cd230]+%d%%[/color]
6372	铸币厂	铸币厂	ZHU_BI_CHANG	22	农场铜币产出[color=#2cd230]+%d%%[/color]
6373	铸币厂	铸币厂	ZHU_BI_CHANG	23	农场铜币产出[color=#2cd230]+%d%%[/color]
6374	铸币厂	铸币厂	ZHU_BI_CHANG	24	农场铜币产出[color=#2cd230]+%d%%[/color]
6375	铸币厂	铸币厂	ZHU_BI_CHANG	25	农场铜币产出[color=#2cd230]+%d%%[/color]
6376	铸币厂	铸币厂	ZHU_BI_CHANG	26	农场铜币产出[color=#2cd230]+%d%%[/color]
6377	铸币厂	铸币厂	ZHU_BI_CHANG	27	农场铜币产出[color=#2cd230]+%d%%[/color]
6378	铸币厂	铸币厂	ZHU_BI_CHANG	28	农场铜币产出[color=#2cd230]+%d%%[/color]
6379	铸币厂	铸币厂	ZHU_BI_CHANG	29	农场铜币产出[color=#2cd230]+%d%%[/color]
6380	铸币厂	铸币厂	ZHU_BI_CHANG	30	农场铜币产出[color=#2cd230]+%d%%[/color]
6381	铸币厂	铸币厂	ZHU_BI_CHANG	31	农场铜币产出[color=#2cd230]+%d%%[/color]
6382	铸币厂	铸币厂	ZHU_BI_CHANG	32	农场铜币产出[color=#2cd230]+%d%%[/color]
6383	铸币厂	铸币厂	ZHU_BI_CHANG	33	农场铜币产出[color=#2cd230]+%d%%[/color]
6384	铸币厂	铸币厂	ZHU_BI_CHANG	34	农场铜币产出[color=#2cd230]+%d%%[/color]
6385	铸币厂	铸币厂	ZHU_BI_CHANG	35	农场铜币产出[color=#2cd230]+%d%%[/color]
6386	铸币厂	铸币厂	ZHU_BI_CHANG	36	农场铜币产出[color=#2cd230]+%d%%[/color]
6387	铸币厂	铸币厂	ZHU_BI_CHANG	37	农场铜币产出[color=#2cd230]+%d%%[/color]
6388	铸币厂	铸币厂	ZHU_BI_CHANG	38	农场铜币产出[color=#2cd230]+%d%%[/color]
6389	铸币厂	铸币厂	ZHU_BI_CHANG	39	农场铜币产出[color=#2cd230]+%d%%[/color]
6390	铸币厂	铸币厂	ZHU_BI_CHANG	40	农场铜币产出[color=#2cd230]+%d%%[/color]
6391	铸币厂	铸币厂	ZHU_BI_CHANG	41	农场铜币产出[color=#2cd230]+%d%%[/color]
6392	铸币厂	铸币厂	ZHU_BI_CHANG	42	农场铜币产出[color=#2cd230]+%d%%[/color]
6393	铸币厂	铸币厂	ZHU_BI_CHANG	43	农场铜币产出[color=#2cd230]+%d%%[/color]
6394	铸币厂	铸币厂	ZHU_BI_CHANG	44	农场铜币产出[color=#2cd230]+%d%%[/color]
6395	铸币厂	铸币厂	ZHU_BI_CHANG	45	农场铜币产出[color=#2cd230]+%d%%[/color]
6396	铸币厂	铸币厂	ZHU_BI_CHANG	46	农场铜币产出[color=#2cd230]+%d%%[/color]
6397	铸币厂	铸币厂	ZHU_BI_CHANG	47	农场铜币产出[color=#2cd230]+%d%%[/color]
6398	铸币厂	铸币厂	ZHU_BI_CHANG	48	农场铜币产出[color=#2cd230]+%d%%[/color]
6399	铸币厂	铸币厂	ZHU_BI_CHANG	49	农场铜币产出[color=#2cd230]+%d%%[/color]
6400	铸币厂	铸币厂	ZHU_BI_CHANG	50	农场铜币产出[color=#2cd230]+%d%%[/color]
					
6401	铸币厂	铸币厂	ZHU_BI_CHANG	1	农场铜币产出[color=#2cd230]+%d%%[/color]
6402	铸币厂	铸币厂	ZHU_BI_CHANG	2	农场铜币产出[color=#2cd230]+%d%%[/color]
6403	铸币厂	铸币厂	ZHU_BI_CHANG	3	农场铜币产出[color=#2cd230]+%d%%[/color]
6404	铸币厂	铸币厂	ZHU_BI_CHANG	4	农场铜币产出[color=#2cd230]+%d%%[/color]
6405	铸币厂	铸币厂	ZHU_BI_CHANG	5	农场铜币产出[color=#2cd230]+%d%%[/color]
6406	铸币厂	铸币厂	ZHU_BI_CHANG	6	农场铜币产出[color=#2cd230]+%d%%[/color]
6407	铸币厂	铸币厂	ZHU_BI_CHANG	7	农场铜币产出[color=#2cd230]+%d%%[/color]
6408	铸币厂	铸币厂	ZHU_BI_CHANG	8	农场铜币产出[color=#2cd230]+%d%%[/color]
6409	铸币厂	铸币厂	ZHU_BI_CHANG	9	农场铜币产出[color=#2cd230]+%d%%[/color]
6410	铸币厂	铸币厂	ZHU_BI_CHANG	10	农场铜币产出[color=#2cd230]+%d%%[/color]
6411	铸币厂	铸币厂	ZHU_BI_CHANG	11	农场铜币产出[color=#2cd230]+%d%%[/color]
6412	铸币厂	铸币厂	ZHU_BI_CHANG	12	农场铜币产出[color=#2cd230]+%d%%[/color]
6413	铸币厂	铸币厂	ZHU_BI_CHANG	13	农场铜币产出[color=#2cd230]+%d%%[/color]
6414	铸币厂	铸币厂	ZHU_BI_CHANG	14	农场铜币产出[color=#2cd230]+%d%%[/color]
6415	铸币厂	铸币厂	ZHU_BI_CHANG	15	农场铜币产出[color=#2cd230]+%d%%[/color]
6416	铸币厂	铸币厂	ZHU_BI_CHANG	16	农场铜币产出[color=#2cd230]+%d%%[/color]
6417	铸币厂	铸币厂	ZHU_BI_CHANG	17	农场铜币产出[color=#2cd230]+%d%%[/color]
6418	铸币厂	铸币厂	ZHU_BI_CHANG	18	农场铜币产出[color=#2cd230]+%d%%[/color]
6419	铸币厂	铸币厂	ZHU_BI_CHANG	19	农场铜币产出[color=#2cd230]+%d%%[/color]
6420	铸币厂	铸币厂	ZHU_BI_CHANG	20	农场铜币产出[color=#2cd230]+%d%%[/color]
6421	铸币厂	铸币厂	ZHU_BI_CHANG	21	农场铜币产出[color=#2cd230]+%d%%[/color]
6422	铸币厂	铸币厂	ZHU_BI_CHANG	22	农场铜币产出[color=#2cd230]+%d%%[/color]
6423	铸币厂	铸币厂	ZHU_BI_CHANG	23	农场铜币产出[color=#2cd230]+%d%%[/color]
6424	铸币厂	铸币厂	ZHU_BI_CHANG	24	农场铜币产出[color=#2cd230]+%d%%[/color]
6425	铸币厂	铸币厂	ZHU_BI_CHANG	25	农场铜币产出[color=#2cd230]+%d%%[/color]
6426	铸币厂	铸币厂	ZHU_BI_CHANG	26	农场铜币产出[color=#2cd230]+%d%%[/color]
6427	铸币厂	铸币厂	ZHU_BI_CHANG	27	农场铜币产出[color=#2cd230]+%d%%[/color]
6428	铸币厂	铸币厂	ZHU_BI_CHANG	28	农场铜币产出[color=#2cd230]+%d%%[/color]
6429	铸币厂	铸币厂	ZHU_BI_CHANG	29	农场铜币产出[color=#2cd230]+%d%%[/color]
6430	铸币厂	铸币厂	ZHU_BI_CHANG	30	农场铜币产出[color=#2cd230]+%d%%[/color]
6431	铸币厂	铸币厂	ZHU_BI_CHANG	31	农场铜币产出[color=#2cd230]+%d%%[/color]
6432	铸币厂	铸币厂	ZHU_BI_CHANG	32	农场铜币产出[color=#2cd230]+%d%%[/color]
6433	铸币厂	铸币厂	ZHU_BI_CHANG	33	农场铜币产出[color=#2cd230]+%d%%[/color]
6434	铸币厂	铸币厂	ZHU_BI_CHANG	34	农场铜币产出[color=#2cd230]+%d%%[/color]
6435	铸币厂	铸币厂	ZHU_BI_CHANG	35	农场铜币产出[color=#2cd230]+%d%%[/color]
6436	铸币厂	铸币厂	ZHU_BI_CHANG	36	农场铜币产出[color=#2cd230]+%d%%[/color]
6437	铸币厂	铸币厂	ZHU_BI_CHANG	37	农场铜币产出[color=#2cd230]+%d%%[/color]
6438	铸币厂	铸币厂	ZHU_BI_CHANG	38	农场铜币产出[color=#2cd230]+%d%%[/color]
6439	铸币厂	铸币厂	ZHU_BI_CHANG	39	农场铜币产出[color=#2cd230]+%d%%[/color]
6440	铸币厂	铸币厂	ZHU_BI_CHANG	40	农场铜币产出[color=#2cd230]+%d%%[/color]
6441	铸币厂	铸币厂	ZHU_BI_CHANG	41	农场铜币产出[color=#2cd230]+%d%%[/color]
6442	铸币厂	铸币厂	ZHU_BI_CHANG	42	农场铜币产出[color=#2cd230]+%d%%[/color]
6443	铸币厂	铸币厂	ZHU_BI_CHANG	43	农场铜币产出[color=#2cd230]+%d%%[/color]
6444	铸币厂	铸币厂	ZHU_BI_CHANG	44	农场铜币产出[color=#2cd230]+%d%%[/color]
6445	铸币厂	铸币厂	ZHU_BI_CHANG	45	农场铜币产出[color=#2cd230]+%d%%[/color]
6446	铸币厂	铸币厂	ZHU_BI_CHANG	46	农场铜币产出[color=#2cd230]+%d%%[/color]
6447	铸币厂	铸币厂	ZHU_BI_CHANG	47	农场铜币产出[color=#2cd230]+%d%%[/color]
6448	铸币厂	铸币厂	ZHU_BI_CHANG	48	农场铜币产出[color=#2cd230]+%d%%[/color]
6449	铸币厂	铸币厂	ZHU_BI_CHANG	49	农场铜币产出[color=#2cd230]+%d%%[/color]
6450	铸币厂	铸币厂	ZHU_BI_CHANG	50	农场铜币产出[color=#2cd230]+%d%%[/color]
					
6451	采石场	采石场	CAI_SHI_CHANGE	1	农场石料产出[color=#2cd230]+%d%%[/color]
6452	采石场	采石场	CAI_SHI_CHANGE	2	农场石料产出[color=#2cd230]+%d%%[/color]
6453	采石场	采石场	CAI_SHI_CHANGE	3	农场石料产出[color=#2cd230]+%d%%[/color]
6454	采石场	采石场	CAI_SHI_CHANGE	4	农场石料产出[color=#2cd230]+%d%%[/color]
6455	采石场	采石场	CAI_SHI_CHANGE	5	农场石料产出[color=#2cd230]+%d%%[/color]
6456	采石场	采石场	CAI_SHI_CHANGE	6	农场石料产出[color=#2cd230]+%d%%[/color]
6457	采石场	采石场	CAI_SHI_CHANGE	7	农场石料产出[color=#2cd230]+%d%%[/color]
6458	采石场	采石场	CAI_SHI_CHANGE	8	农场石料产出[color=#2cd230]+%d%%[/color]
6459	采石场	采石场	CAI_SHI_CHANGE	9	农场石料产出[color=#2cd230]+%d%%[/color]
6460	采石场	采石场	CAI_SHI_CHANGE	10	农场石料产出[color=#2cd230]+%d%%[/color]
6461	采石场	采石场	CAI_SHI_CHANGE	11	农场石料产出[color=#2cd230]+%d%%[/color]
6462	采石场	采石场	CAI_SHI_CHANGE	12	农场石料产出[color=#2cd230]+%d%%[/color]
6463	采石场	采石场	CAI_SHI_CHANGE	13	农场石料产出[color=#2cd230]+%d%%[/color]
6464	采石场	采石场	CAI_SHI_CHANGE	14	农场石料产出[color=#2cd230]+%d%%[/color]
6465	采石场	采石场	CAI_SHI_CHANGE	15	农场石料产出[color=#2cd230]+%d%%[/color]
6466	采石场	采石场	CAI_SHI_CHANGE	16	农场石料产出[color=#2cd230]+%d%%[/color]
6467	采石场	采石场	CAI_SHI_CHANGE	17	农场石料产出[color=#2cd230]+%d%%[/color]
6468	采石场	采石场	CAI_SHI_CHANGE	18	农场石料产出[color=#2cd230]+%d%%[/color]
6469	采石场	采石场	CAI_SHI_CHANGE	19	农场石料产出[color=#2cd230]+%d%%[/color]
6470	采石场	采石场	CAI_SHI_CHANGE	20	农场石料产出[color=#2cd230]+%d%%[/color]
6471	采石场	采石场	CAI_SHI_CHANGE	21	农场石料产出[color=#2cd230]+%d%%[/color]
6472	采石场	采石场	CAI_SHI_CHANGE	22	农场石料产出[color=#2cd230]+%d%%[/color]
6473	采石场	采石场	CAI_SHI_CHANGE	23	农场石料产出[color=#2cd230]+%d%%[/color]
6474	采石场	采石场	CAI_SHI_CHANGE	24	农场石料产出[color=#2cd230]+%d%%[/color]
6475	采石场	采石场	CAI_SHI_CHANGE	25	农场石料产出[color=#2cd230]+%d%%[/color]
6476	采石场	采石场	CAI_SHI_CHANGE	26	农场石料产出[color=#2cd230]+%d%%[/color]
6477	采石场	采石场	CAI_SHI_CHANGE	27	农场石料产出[color=#2cd230]+%d%%[/color]
6478	采石场	采石场	CAI_SHI_CHANGE	28	农场石料产出[color=#2cd230]+%d%%[/color]
6479	采石场	采石场	CAI_SHI_CHANGE	29	农场石料产出[color=#2cd230]+%d%%[/color]
6480	采石场	采石场	CAI_SHI_CHANGE	30	农场石料产出[color=#2cd230]+%d%%[/color]
6481	采石场	采石场	CAI_SHI_CHANGE	31	农场石料产出[color=#2cd230]+%d%%[/color]
6482	采石场	采石场	CAI_SHI_CHANGE	32	农场石料产出[color=#2cd230]+%d%%[/color]
6483	采石场	采石场	CAI_SHI_CHANGE	33	农场石料产出[color=#2cd230]+%d%%[/color]
6484	采石场	采石场	CAI_SHI_CHANGE	34	农场石料产出[color=#2cd230]+%d%%[/color]
6485	采石场	采石场	CAI_SHI_CHANGE	35	农场石料产出[color=#2cd230]+%d%%[/color]
6486	采石场	采石场	CAI_SHI_CHANGE	36	农场石料产出[color=#2cd230]+%d%%[/color]
6487	采石场	采石场	CAI_SHI_CHANGE	37	农场石料产出[color=#2cd230]+%d%%[/color]
6488	采石场	采石场	CAI_SHI_CHANGE	38	农场石料产出[color=#2cd230]+%d%%[/color]
6489	采石场	采石场	CAI_SHI_CHANGE	39	农场石料产出[color=#2cd230]+%d%%[/color]
6490	采石场	采石场	CAI_SHI_CHANGE	40	农场石料产出[color=#2cd230]+%d%%[/color]
6491	采石场	采石场	CAI_SHI_CHANGE	41	农场石料产出[color=#2cd230]+%d%%[/color]
6492	采石场	采石场	CAI_SHI_CHANGE	42	农场石料产出[color=#2cd230]+%d%%[/color]
6493	采石场	采石场	CAI_SHI_CHANGE	43	农场石料产出[color=#2cd230]+%d%%[/color]
6494	采石场	采石场	CAI_SHI_CHANGE	44	农场石料产出[color=#2cd230]+%d%%[/color]
6495	采石场	采石场	CAI_SHI_CHANGE	45	农场石料产出[color=#2cd230]+%d%%[/color]
6496	采石场	采石场	CAI_SHI_CHANGE	46	农场石料产出[color=#2cd230]+%d%%[/color]
6497	采石场	采石场	CAI_SHI_CHANGE	47	农场石料产出[color=#2cd230]+%d%%[/color]
