id	名称	攻击	防御	体力	敏捷	统帅	伤害增加万分比	伤害减少万分比	易伤增加万分比	易伤减少万分比
13601411		7024	14049	9366	16390					
13602411		7024	14049	16390	9366					
13603411		16390	9366	14049	7024					
13604411		16390	9366	14049	7024					
13605411		14049	7024	11707	14049					
13601511		14049	7024	11707	14049					
13602511		9366	16390	9366	11707					
13603511		7024	14049	9366	16390					
13604511		16390	9366	14049	7024					
13605511		7024	14049	16390	9366					
13601112		7811	15621	18225	10414					
13602112		7811	15621	10414	18225					
13603112		18225	10414	15621	7811					
13604112		7811	15621	18225	10414					
13605112		7811	15621	18225	10414					
13601212		7811	15621	10414	18225					
13602212		18225	10414	15621	7811					
13603212		10414	18225	10414	13018					
13604212		7811	15621	18225	10414					
13605212		15621	7811	13018	15621					
13601312		15621	7811	13018	15621					
13602312		18225	10414	15621	7811					
13603312		7811	15621	18225	10414					
13604312		10414	18225	10414	13018					
13605312		15621	7811	13018	15621					
13601412		7811	15621	18225	10414					
13602412		10414	18225	10414	13018					
13603412		10414	18225	10414	13018					
13604412		18225	10414	15621	7811					
13605412		7811	15621	18225	10414					
13601512		18225	10414	15621	7811					
13602512		10414	18225	10414	13018					
13603512		15621	7811	13018	15621					
13604512		18225	10414	15621	7811					
13605512		7811	15621	10414	18225					
13601113		20059	11462	17193	8597					
13602113		8597	17193	11462	20059					
13603113		8597	17193	20059	11462					
13604113		8597	17193	20059	11462					
13605113		8597	17193	20059	11462					
13601213		17193	8597	14328	17193					
13602213		11462	20059	11462	14328					
13603213		8597	17193	11462	20059					
13604213		8597	17193	20059	11462					
13605213		20059	11462	17193	8597					
13601313		11462	20059	11462	14328					
13602313		8597	17193	20059	11462					
13603313		20059	11462	17193	8597					
13604313		8597	17193	11462	20059					
13605313		8597	17193	20059	11462					
13601413		8597	17193	20059	11462					
13602413		8597	17193	11462	20059					
13603413		20059	11462	17193	8597					
13604413		17193	8597	14328	17193					
13605413		8597	17193	20059	11462					
13601513		11462	20059	11462	14328					
13602513		17193	8597	14328	17193					
13603513		8597	17193	11462	20059					
13604513		17193	8597	14328	17193					
13605513		17193	8597	14328	17193					
13601114		12510	21893	12510	15638					
13602114		9383	18766	12510	21893					
13603114		12510	21893	12510	15638					
13604114		21893	12510	18766	9383					
13605114		9383	18766	12510	21893					
13601214		21893	12510	18766	9383					
13602214		9383	18766	21893	12510					
13603214		9383	18766	12510	21893					
13604214		21893	12510	18766	9383					
13605214		9383	18766	21893	12510					
13601314		12510	21893	12510	15638					
13602314		12510	21893	12510	15638					
13603314		9383	18766	21893	12510					
13604314		9383	18766	21893	12510					
13605314		9383	18766	21893	12510					
13601414		18766	9383	15638	18766					
13602414		21893	12510	18766	9383					
13603414		9383	18766	21893	12510					
13604414		9383	18766	12510	21893					
13605414		21893	12510	18766	9383					
13601514		9383	18766	12510	21893					
13602514		21893	12510	18766	9383					
13603514		9383	18766	21893	12510					
13604514		9383	18766	21893	12510					
13605514		12510	21893	12510	15638					
13601115		13559	23728	13559	16949					
13602115		10169	20339	13559	23728					
13603115		13559	23728	13559	16949					
13604115		20339	10169	16949	20339					
13605115		23728	13559	20339	10169					
13601215		10169	20339	23728	13559					
13602215		20339	10169	16949	20339					
13603215		20339	10169	16949	20339					
13604215		23728	13559	20339	10169					
13605215		10169	20339	13559	23728					
13601315		10169	20339	13559	23728					
13602315		10169	20339	13559	23728					
13603315		13559	23728	13559	16949					
13604315		13559	23728	13559	16949					
13605315		20339	10169	16949	20339					
13601415		23728	13559	20339	10169					
13602415		10169	20339	13559	23728					
13603415		13559	23728	13559	16949					
13604415		13559	23728	13559	16949					
13605415		10169	20339	13559	23728					
13601515		23728	13559	20339	10169					
13602515		13559	23728	13559	16949					
13603515		23728	13559	20339	10169					
13604515		10169	20339	13559	23728					
13605515		20339	10169	16949	20339					
13601116		14592	25535	14592	18240					
13602116		21887	10944	18240	21887					
13603116		10944	21887	25535	14592					
13604116		25535	14592	21887	10944					
13605116		10944	21887	25535	14592					
13601216		25535	14592	21887	10944					
13602216		10944	21887	25535	14592					
13603216		10944	21887	25535	14592					
13604216		10944	21887	25535	14592					
13605216		14592	25535	14592	18240					
13601316		14592	25535	14592	18240					
13602316		10944	21887	14592	25535					
13603316		21887	10944	18240	21887					
13604316		25535	14592	21887	10944					
13605316		10944	21887	14592	25535					
13601416		10944	21887	25535	14592					
13602416		21887	10944	18240	21887					
13603416		25535	14592	21887	10944					
13604416		25535	14592	21887	10944					
13605416		21887	10944	18240	21887					
13601516		14592	25535	14592	18240					
13602516		21887	10944	18240	21887					
13603516		10944	21887	25535	14592					
13604516		21887	10944	18240	21887					
13605516		10944	21887	14592	25535					
13601117		11718	23436	15624	27342					
13602117		11718	23436	27342	15624					
13603117		15624	27342	15624	19530					
13604117		11718	23436	27342	15624					
13605117		23436	11718	19530	23436					
13601217		11718	23436	15624	27342					
13602217		11718	23436	15624	27342					
13603217		27342	15624	23436	11718					
13604217		11718	23436	15624	27342					
13605217		27342	15624	23436	11718					
13601317		27342	15624	23436	11718					
13602317		11718	23436	27342	15624					
13603317		11718	23436	27342	15624					
13604317		23436	11718	19530	23436					
13605317		11718	23436	15624	27342					
13601417		15624	27342	15624	19530					
13602417		11718	23436	27342	15624					
13603417		15624	27342	15624	19530					
13604417		15624	27342	15624	19530					
13605417		11718	23436	27342	15624					
13601517		23436	11718	19530	23436					
13602517		15624	27342	15624	19530					
13603517		11718	23436	27342	15624					
13604517		23436	11718	19530	23436					
13605517		11718	23436	27342	15624					
13601118		24986	12493	20821	24986					
13602118		29150	16657	24986	12493					
13603118		24986	12493	20821	24986					
13604118		12493	24986	16657	29150					
13605118		16657	29150	16657	20821					
13601218		24986	12493	20821	24986					
13602218		16657	29150	16657	20821					
13603218		12493	24986	16657	29150					
13604218		16657	29150	16657	20821					
13605218		24986	12493	20821	24986					
13601318		12493	24986	29150	16657					
13602318		12493	24986	29150	16657					
13603318		16657	29150	16657	20821					
13604318		24986	12493	20821	24986					
13605318		16657	29150	16657	20821					
13601418		24986	12493	20821	24986					
13602418		12493	24986	16657	29150					
13603418		12493	24986	29150	16657					
13604418		12493	24986	16657	29150					
13605418		24986	12493	20821	24986					
13601518		16657	29150	16657	20821					
13602518		29150	16657	24986	12493					
13603518		16657	29150	16657	20821					
13604518		16657	29150	16657	20821					
13605518		29150	16657	24986	12493					
13601119		32065	18323	27484	13742					
13602119		27484	13742	22903	27484					
13603119		32065	18323	27484	13742					
13604119		32065	18323	27484	13742					
13605119		13742	27484	18323	32065					
13601219		13742	27484	18323	32065					
13602219		13742	27484	18323	32065					
13603219		13742	27484	18323	32065					
13604219		13742	27484	32065	18323					
13605219		27484	13742	22903	27484					
13601319		13742	27484	32065	18323					
13602319		13742	27484	18323	32065					
13603319		32065	18323	27484	13742					
13604319		13742	27484	32065	18323					
13605319		18323	32065	18323	22903					
13601419		13742	27484	32065	18323					
13602419		27484	13742	22903	27484					
13603419		32065	18323	27484	13742					
13604419		27484	13742	22903	27484					
13605419		13742	27484	32065	18323					
13601519		32065	18323	27484	13742					
13602519		18323	32065	18323	22903					
13603519		27484	13742	22903	27484					
13604519		13742	27484	18323	32065					
13605519		32065	18323	27484	13742					
13601120		15116	30232	35271	20155					
13602120		15116	30232	35271	20155					
13603120		15116	30232	35271	20155					
13604120		15116	30232	35271	20155					
13605120		15116	30232	35271	20155					
13601220		35271	20155	30232	15116					
13602220		30232	15116	25194	30232					
13603220		15116	30232	20155	35271					
13604220		20155	35271	20155	25194					
13605220		20155	35271	20155	25194					
13601320		35271	20155	30232	15116					
13602320		15116	30232	20155	35271					
13603320		20155	35271	20155	25194					
13604320		30232	15116	25194	30232					
13605320		15116	30232	35271	20155					
13601420		15116	30232	35271	20155					
13602420		35271	20155	30232	15116					
13603420		35271	20155	30232	15116					
13604420		15116	30232	20155	35271					
13605420		20155	35271	20155	25194					
13601520		15116	30232	20155	35271					
13602520		30232	15116	25194	30232					
13603520		35271	20155	30232	15116					
13604520		35271	20155	30232	15116					
13605520		35271	20155	30232	15116					
13601121		22170	38798	22170	27713					
13602121		16628	33255	22170	38798					
13603121		38798	22170	33255	16628					
13604121		16628	33255	38798	22170					
13605121		16628	33255	22170	38798					
13601221		38798	22170	33255	16628					
13602221		16628	33255	38798	22170					
13603221		22170	38798	22170	27713					
13604221		33255	16628	27713	33255					
13605221		16628	33255	22170	38798					
13601321		38798	22170	33255	16628					
13602321		33255	16628	27713	33255					
13603321		16628	33255	22170	38798					
13604321		22170	38798	22170	27713					
13605321		16628	33255	22170	38798					
13601421		16628	33255	38798	22170					
13602421		22170	38798	22170	27713					
13603421		33255	16628	27713	33255					
13604421		16628	33255	22170	38798					
13605421		16628	33255	22170	38798					
13601521		16628	33255	22170	38798					
13602521		16628	33255	38798	22170					
13603521		33255	16628	27713	33255					
13604521		16628	33255	22170	38798					
13605521		16628	33255	22170	38798					
13601122		36581	18290	30484	36581					
13602122		36581	18290	30484	36581					
13603122		24387	42678	24387	30484					
13604122		18290	36581	24387	42678					
13605122		42678	24387	36581	18290					
13601222		18290	36581	42678	24387					
13602222		18290	36581	42678	24387					
13603222		18290	36581	24387	42678					
13604222		42678	24387	36581	18290					
13605222		18290	36581	42678	24387					
13601322		18290	36581	42678	24387					
13602322		18290	36581	24387	42678					
13603322		42678	24387	36581	18290					
13604322		24387	42678	24387	30484					
13605322		18290	36581	42678	24387					
13601422		36581	18290	30484	36581					
13602422		36581	18290	30484	36581					
13603422		42678	24387	36581	18290					
13604422		18290	36581	42678	24387					
13605422		24387	42678	24387	30484					
13601522		36581	18290	30484	36581					
13602522		18290	36581	42678	24387					
13603522		24387	42678	24387	30484					
13604522		24387	42678	24387	30484					
13605522		42678	24387	36581	18290					
13601123		20119	40239	46945	26826					
13602123		20119	40239	26826	46945					
13603123		40239	20119	33532	40239					
13604123		40239	20119	33532	40239					
13605123		46945	26826	40239	20119					
13601223		20119	40239	26826	46945					
13602223		46945	26826	40239	20119					
13603223		20119	40239	26826	46945					
13604223		20119	40239	46945	26826					
13605223		20119	40239	46945	26826					
13601323		20119	40239	46945	26826					
13602323		40239	20119	33532	40239					
13603323		26826	46945	26826	33532					
13604323		20119	40239	26826	46945					
13605323		20119	40239	46945	26826					
13601423		46945	26826	40239	20119					
13602423		26826	46945	26826	33532					
13603423		20119	40239	46945	26826					
13604423		46945	26826	40239	20119					
13605423		20119	40239	26826	46945					
13601523		20119	40239	46945	26826					
13602523		20119	40239	46945	26826					
13603523		20119	40239	26826	46945					
13604523		46945	26826	40239	20119					
