怪物武将id	武将	武将星数	无名武将	解锁技能个数	品质，1-WHITE=白色2-GREEN = 绿色3-BLUE =蓝色 4-PURPLE =紫色5-ORANGE=橙色6-RED=红色	士兵数	战斗力	士气	武将等级	士兵等级	总属性（关联属性表sprite_stat）	单兵血量		能否触发克制技		怪物位置		转生等级	是否是援军					
13603205		1	13603205	2	2	2050		1	40	3	13603205				1		0							
13604205		1	13604205	2	2	2050		1	40	3	13604205				1		2							
13605205		1	13605205	2	2	2050		1	40	3	13605205				1		2							
13601305		1	13601305	2	2	2050		1	40	3	13601305				1		0							
13602305		1	13602305	2	2	2050		1	40	3	13602305				1		2							
13603305		1	13603305	2	2	2050		1	40	3	13603305				1		1							
13604305		1	13604305	2	2	2050		1	40	3	13604305				1		1							
13605305		1	13605305	2	2	2050		1	40	3	13605305				1		0							
13601405		1	13601405	2	2	2050		1	40	3	13601405				1		1							
13602405		1	13602405	2	2	2050		1	40	3	13602405				1		1							
13603405		1	13603405	2	2	2050		1	40	3	13603405				1		0							
13604405		1	13604405	2	2	2050		1	40	3	13604405				1		0							
13605405		1	13605405	2	2	2050		1	40	3	13605405				1		1							
13601505		1	13601505	2	3	2050		1	40	3	13601505				1		0							
13602505		1	13602505	2	3	2050		1	40	3	13602505				1		0							
13603505		1	13603505	2	3	2050		1	40	3	13603505				1		0							
13604505		1	13604505	2	3	2050		1	40	3	13604505				1		0							
13605505		1	13605505	2	3	2050		1	40	3	13605505				1		0							
13601106		1	13601106	2	3	2385		1	45	3	13601106				1		0							
13602106		1	13602106	2	3	2385		1	45	3	13602106				1		0							
13603106		1	13603106	2	3	2385		1	45	3	13603106				1		2							
13604106		1	13604106	2	3	2385		1	45	3	13604106				1		0							
13605106		1	13605106	2	3	2385		1	45	3	13605106				1		2							
13601206		1	13601206	2	3	2385		1	45	3	13601206				1		1							
13602206		1	13602206	2	3	2385		1	45	3	13602206				1		2							
13603206		1	13603206	2	3	2385		1	45	3	13603206				1		1							
13604206		1	13604206	2	3	2385		1	45	3	13604206				1		2							
13605206		1	13605206	2	3	2385		1	45	3	13605206				1		0							
13601306		1	13601306	2	3	2385		1	45	3	13601306				1		1							
13602306		1	13602306	2	3	2385		1	45	3	13602306				1		1							
13603306		1	13603306	2	3	2385		1	45	3	13603306				1		0							
13604306		1	13604306	2	3	2385		1	45	3	13604306				1		2							
13605306		1	13605306	2	3	2385		1	45	3	13605306				1		0							
13601406		1	13601406	2	3	2385		1	45	3	13601406				1		1							
13602406		1	13602406	2	3	2385		1	45	3	13602406				1		1							
13603406		1	13603406	2	3	2385		1	45	3	13603406				1		2							
13604406		1	13604406	2	3	2385		1	45	3	13604406				1		2							
13605406		1	13605406	2	3	2385		1	45	3	13605406				1		0							
13601506		1	13601506	2	3	2385		1	45	3	13601506				1		2							
13602506		1	13602506	2	3	2385		1	45	3	13602506				1		0							
13603506		1	13603506	2	3	2385		1	45	3	13603506				1		2							
13604506		1	13604506	2	3	2385		1	45	3	13604506				1		1							
13605506		1	13605506	2	3	2385		1	45	3	13605506				1		2							
13601107		1	13601107	2	3	2815		1	50	4	13601107				1		2							
13602107		1	13602107	2	3	2815		1	50	4	13602107				1		2							
13603107		1	13603107	2	3	2815		1	50	4	13603107				1		1							
13604107		1	13604107	2	3	2815		1	50	4	13604107				1		0							
13605107		1	13605107	2	3	2815		1	50	4	13605107				1		2							
13601207		1	13601207	2	3	2815		1	50	4	13601207				1		0							
13602207		1	13602207	2	3	2815		1	50	4	13602207				1		1							
13603207		1	13603207	2	3	2815		1	50	4	13603207				1		0							
13604207		1	13604207	2	3	2815		1	50	4	13604207				1		0							
13605207		1	13605207	2	3	2815		1	50	4	13605207				1		1							
13601307		1	13601307	2	3	2815		1	50	4	13601307				1		0							
13602307		1	13602307	2	3	2815		1	50	4	13602307				1		1							
13603307		1	13603307	2	3	2815		1	50	4	13603307				1		2							
13604307		1	13604307	2	3	2815		1	50	4	13604307				1		0							
13605307		1	13605307	2	3	2815		1	50	4	13605307				1		0							
13601407		1	13601407	2	3	2815		1	50	4	13601407				1		2							
13602407		1	13602407	2	3	2815		1	50	4	13602407				1		2							
13603407		1	13603407	2	3	2815		1	50	4	13603407				1		0							
13604407		1	13604407	2	3	2815		1	50	4	13604407				1		0							
13605407		1	13605407	2	3	2815		1	50	4	13605407				1		2							
13601507		1	13601507	2	3	2815		1	50	4	13601507				1		0							
13602507		1	13602507	2	3	2815		1	50	4	13602507				1		2							
13603507		1	13603507	2	3	2815		1	50	4	13603507				1		0							
13604507		1	13604507	2	3	2815		1	50	4	13604507				1		1							
13605507		1	13605507	2	3	2815		1	50	4	13605507				1		1							
13601108		1	13601108	2	3	3280		1	55	4	13601108				1		2							
13602108		1	13602108	2	3	3280		1	55	4	13602108				1		0							
13603108		1	13603108	2	3	3280		1	55	4	13603108				1		2							
13604108		1	13604108	2	3	3280		1	55	4	13604108				1		1							
13605108		1	13605108	2	3	3280		1	55	4	13605108				1		1							
13601208		1	13601208	2	3	3280		1	55	4	13601208				1		0							
13602208		1	13602208	2	3	3280		1	55	4	13602208				1		0							
13603208		1	13603208	2	3	3280		1	55	4	13603208				1		1							
13604208		1	13604208	2	3	3280		1	55	4	13604208				1		1							
13605208		1	13605208	2	3	3280		1	55	4	13605208				1		0							
13601308		1	13601308	2	3	3280		1	55	4	13601308				1		2							
13602308		1	13602308	2	3	3280		1	55	4	13602308				1		2							
13603308		1	13603308	2	3	3280		1	55	4	13603308				1		0							
13604308		1	13604308	2	3	3280		1	55	4	13604308				1		2							
13605308		1	13605308	2	3	3280		1	55	4	13605308				1		2							
13601408		1	13601408	2	3	3280		1	55	4	13601408				1		1							
13602408		1	13602408	2	3	3280		1	55	4	13602408				1		2							
13603408		1	13603408	2	3	3280		1	55	4	13603408				1		0							
13604408		1	13604408	2	3	3280		1	55	4	13604408				1		2							
13605408		1	13605408	2	3	3280		1	55	4	13605408				1		2							
13601508		1	13601508	2	3	3280		1	55	4	13601508				1		0							
13602508		1	13602508	2	3	3280		1	55	4	13602508				1		1							
13603508		1	13603508	2	3	3280		1	55	4	13603508				1		2							
13604508		1	13604508	2	3	3280		1	55	4	13604508				1		0							
13605508		1	13605508	2	3	3280		1	55	4	13605508				1		1							
13601109		1	13601109	2	3	3705		1	60	4	13601109				1		2							
13602109		1	13602109	2	3	3705		1	60	4	13602109				1		2							
13603109		1	13603109	2	3	3705		1	60	4	13603109				1		1							
13604109		1	13604109	2	3	3705		1	60	4	13604109				1		2							
13605109		1	13605109	2	3	3705		1	60	4	13605109				1		1							
13601209		1	13601209	2	3	3705		1	60	4	13601209				1		0							
13602209		1	13602209	2	3	3705		1	60	4	13602209				1		1							
13603209		1	13603209	2	3	3705		1	60	4	13603209				1		2							
13604209		1	13604209	2	3	3705		1	60	4	13604209				1		0							
13605209		1	13605209	2	3	3705		1	60	4	13605209				1		0							
13601309		1	13601309	2	3	3705		1	60	4	13601309				1		2							
13602309		1	13602309	2	3	3705		1	60	4	13602309				1		0							
13603309		1	13603309	2	3	3705		1	60	4	13603309				1		2							
13604309		1	13604309	2	3	3705		1	60	4	13604309				1		0							
13605309		1	13605309	2	3	3705		1	60	4	13605309				1		0							
13601409		1	13601409	2	3	3705		1	60	4	13601409				1		2							
13602409		1	13602409	2	3	3705		1	60	4	13602409				1		2							
13603409		1	13603409	2	3	3705		1	60	4	13603409				1		1							
13604409		1	13604409	2	3	3705		1	60	4	13604409				1		2							
13605409		1	13605409	2	3	3705		1	60	4	13605409				1		0							
13601509		1	13601509	2	3	3705		1	60	4	13601509				1		2							
13602509		1	13602509	2	3	3705		1	60	4	13602509				1		0							
13603509		1	13603509	2	3	3705		1	60	4	13603509				1		0							
13604509		1	13604509	2	3	3705		1	60	4	13604509				1		1							
13605509		1	13605509	2	4	3705		1	60	4	13605509				1		0							
13601110		1	13601110	2	4	3970		1	65	5	13601110				1		2							
13602110		1	13602110	2	4	3970		1	65	5	13602110				1		0							
13603110		1	13603110	2	4	3970		1	65	5	13603110				1		1							
13604110		1	13604110	2	4	3970		1	65	5	13604110				1		2							
13605110		1	13605110	2	4	3970		1	65	5	13605110				1		0							
13601210		1	13601210	2	4	3970		1	65	5	13601210				1		0							
13602210		1	13602210	2	4	3970		1	65	5	13602210				1		1							
13603210		1	13603210	2	4	3970		1	65	5	13603210				1		2							
13604210		1	13604210	2	4	3970		1	65	5	13604210				1		1							
13605210		1	13605210	2	4	3970		1	65	5	13605210				1		2							
13601310		1	13601310	2	4	3970		1	65	5	13601310				1		2							
13602310		1	13602310	2	4	3970		1	65	5	13602310				1		2							
13603310		1	13603310	2	4	3970		1	65	5	13603310				1		0							
13604310		1	13604310	2	4	3970		1	65	5	13604310				1		2							
13605310		1	13605310	2	4	3970		1	65	5	13605310				1		0							
13601410		1	13601410	2	4	3970		1	65	5	13601410				1		2							
13602410		1	13602410	2	4	3970		1	65	5	13602410				1		0							
13603410		1	13603410	2	4	3970		1	65	5	13603410				1		2							
13604410		1	13604410	2	4	3970		1	65	5	13604410				1		0							
13605410		1	13605410	2	4	3970		1	65	5	13605410				1		1							
13601510		1	13601510	2	4	3970		1	65	5	13601510				1		1							
13602510		1	13602510	2	4	3970		1	65	5	13602510				1		0							
13603510		1	13603510	2	4	3970		1	65	5	13603510				1		0							
13604510		1	13604510	2	4	3970		1	65	5	13604510				1		2							
13605510		1	13605510	2	4	3970		1	65	5	13605510				1		2							
13601111		1	13601111	2	4	4310		1	70	5	13601111				1		0							
13602111		1	13602111	2	4	4310		1	70	5	13602111				1		2							
13603111		1	13603111	2	4	4310		1	70	5	13603111				1		2							
13604111		1	13604111	2	4	4310		1	70	5	13604111				1		2							
13605111		1	13605111	2	4	4310		1	70	5	13605111				1		0							
13601211		1	13601211	2	4	4310		1	70	5	13601211				1		2							
13602211		1	13602211	2	4	4310		1	70	5	13602211				1		1							
13603211		1	13603211	2	4	4310		1	70	5	13603211				1		0							
13604211		1	13604211	2	4	4310		1	70	5	13604211				1		2							
13605211		1	13605211	2	4	4310		1	70	5	13605211				1		0							
13601311		1	13601311	2	4	4310		1	70	5	13601311				1		1							
13602311		1	13602311	2	4	4310		1	70	5	13602311				1		1							
13603311		1	13603311	2	4	4310		1	70	5	13603311				1		0							
13604311		1	13604311	2	4	4310		1	70	5	13604311				1		1							
13605311		1	13605311	2	4	4310		1	70	5	13605311				1		0							
13601411		1	13601411	2	4	4310		1	70	5	13601411				1		1							
13602411		1	13602411	2	4	4310		1	70	5	13602411				1		0							
13603411		1	13603411	2	4	4310		1	70	5	13603411				1		2							
13604411		1	13604411	2	4	4310		1	70	5	13604411				1		2							
13605411		1	13605411	2	4	4310		1	70	5	13605411				1		2							
13601511		1	13601511	2	4	4310		1	70	5	13601511				1		1							
13602511		1	13602511	2	4	4310		1	70	5	13602511				1		1							
13603511		1	13603511	2	4	4310		1	70	5	13603511				1		0							
13604511		1	13604511	2	4	4310		1	70	5	13604511				1		0							
13605511		1	13605511	2	4	4310		1	70	5	13605511				1		2							
13601112		1	13601112	2	4	4466		1	75	5	13601112				1		0							
13602112		1	13602112	2	4	4466		1	75	5	13602112				1		0							
13603112		1	13603112	2	4	4466		1	75	5	13603112				1		0							
13604112		1	13604112	2	4	4466		1	75	5	13604112				1		0							
13605112		1	13605112	2	4	4466		1	75	5	13605112				1		2							
13601212		1	13601212	2	4	4466		1	75	5	13601212				1		2							
13602212		1	13602212	2	4	4466		1	75	5	13602212				1		1							
13603212		1	13603212	2	4	4466		1	75	5	13603212				1		1							
13604212		1	13604212	2	4	4466		1	75	5	13604212				1		0							
13605212		1	13605212	2	4	4466		1	75	5	13605212				1		1							
13601312		1	13601312	2	4	4466		1	75	5	13601312				1		1							
13602312		1	13602312	2	4	4466		1	75	5	13602312				1		2							
13603312		1	13603312	2	4	4466		1	75	5	13603312				1		2							
13604312		1	13604312	2	4	4466		1	75	5	13604312				1		0							
13605312		1	13605312	2	4	4466		1	75	5	13605312				1		2							
13601412		1	13601412	2	4	4466		1	75	5	13601412				1		0							
13602412		1	13602412	2	4	4466		1	75	5	13602412				1		0							
13603412		1	13603412	2	4	4466		1	75	5	13603412				1		0							
13604412		1	13604412	2	4	4466		1	75	5	13604412				1		1							
13605412		1	13605412	2	4	4466		1	75	5	13605412				1		2							
13601512		1	13601512	2	4	4466		1	75	5	13601512				1		2							
13602512		1	13602512	2	4	4466		1	75	5	13602512				1		2							
13603512		1	13603512	2	4	4466		1	75	5	13603512				1		0							
13604512		1	13604512	2	4	4466		1	75	5	13604512				1		1							
13605512		1	13605512	2	4	4466		1	75	5	13605512				1		1							
13601113		1	13601113	2	4	4622		1	80	6	13601113				1		1							
13602113		1	13602113	2	4	4622		1	80	6	13602113				1		2							
13603113		1	13603113	2	4	4622		1	80	6	13603113				1		2							
13604113		1	13604113	2	4	4622		1	80	6	13604113				1		2							
13605113		1	13605113	2	4	4622		1	80	6	13605113				1		2							
13601213		1	13601213	2	4	4622		1	80	6	13601213				1		0							
13602213		1	13602213	2	4	4622		1	80	6	13602213				1		1							
13603213		1	13603213	2	4	4622		1	80	6	13603213				1		1							
13604213		1	13604213	2	4	4622		1	80	6	13604213				1		0							
13605213		1	13605213	2	4	4622		1	80	6	13605213				1		1							
13601313		1	13601313	2	4	4622		1	80	6	13601313				1		1							
13602313		1	13602313	2	4	4622		1	80	6	13602313				1		1							
13603313		1	13603313	2	4	4622		1	80	6	13603313				1		2							
13604313		1	13604313	2	4	4622		1	80	6	13604313				1		2							
13605313		1	13605313	2	4	4622		1	80	6	13605313				1		2							
13601413		1	13601413	2	4	4622		1	80	6	13601413				1		0							
13602413		1	13602413	2	4	4622		1	80	6	13602413				1		1							
13603413		1	13603413	2	4	4622		1	80	6	13603413				1		0							
13604413		1	13604413	2	4	4622		1	80	6	13604413				1		1							
13605413		1	13605413	2	4	4622		1	80	6	13605413				1		1							
13601513		1	13601513	2	5	4622		1	80	6	13601513				1		2							
13602513		1	13602513	2	5	4622		1	80	6	13602513				1		1							
13603513		1	13603513	2	5	4622		1	80	6	13603513				1		2							
13604513		1	13604513	2	5	4622		1	80	6	13604513				1		2							
13605513		1	13605513	2	5	4622		1	80	6	13605513				1		0							
13601114		1	13601114	2	5	4778		1	85	6	13601114				1		1							
13602114		1	13602114	2	5	4778		1	85	6	13602114				1		0							
13603114		1	13603114	2	5	4778		1	85	6	13603114				1		1							
13604114		1	13604114	2	5	4778		1	85	6	13604114				1		2							
13605114		1	13605114	2	5	4778		1	85	6	13605114				1		0							
13601214		1	13601214	2	5	4778		1	85	6	13601214				1		1							
13602214		1	13602214	2	5	4778		1	85	6	13602214				1		2							
13603214		1	13603214	2	5	4778		1	85	6	13603214				1		2							
13604214		1	13604214	2	5	4778		1	85	6	13604214				1		0							
13605214		1	13605214	2	5	4778		1	85	6	13605214				1		1							
13601314		1	13601314	2	5	4778		1	85	6	13601314				1		0							
13602314		1	13602314	2	5	4778		1	85	6	13602314				1		1							
13603314		1	13603314	2	5	4778		1	85	6	13603314				1		2							
13604314		1	13604314	2	5	4778		1	85	6	13604314				1		1							
13605314		1	13605314	2	5	4778		1	85	6	13605314				1		2							
13601414		1	13601414	2	5	4778		1	85	6	13601414				1		2							
13602414		1	13602414	2	5	4778		1	85	6	13602414				1		0							
13603414		1	13603414	2	5	4778		1	85	6	13603414				1		2							
13604414		1	13604414	2	5	4778		1	85	6	13604414				1		2							
13605414		1	13605414	2	5	4778		1	85	6	13605414				1		0							
13601514		1	13601514	2	5	4778		1	85	6	13601514				1		0							
13602514		1	13602514	2	5	4778		1	85	6	13602514				1		2							
13603514		1	13603514	2	5	4778		1	85	6	13603514				1		2							
13604514		1	13604514	2	5	4778		1	85	6	13604514				1		1							
13605514		1	13605514	2	5	4778		1	85	6	13605514				1		1							
13601115		1	13601115	2	5	4935		1	90	6	13601115				1		1							
13602115		1	13602115	2	5	4935		1	90	6	13602115				1		0							
13603115		1	13603115	2	5	4935		1	90	6	13603115				1		2							
13604115		1	13604115	2	5	4935		1	90	6	13604115				1		1							
13605115		1	13605115	2	5	4935		1	90	6	13605115				1		1							
13601215		1	13601215	2	5	4935		1	90	6	13601215				1		0							
13602215		1	13602215	2	5	4935		1	90	6	13602215				1		1							
13603215		1	13603215	2	5	4935		1	90	6	13603215				1		1							
13604215		1	13604215	2	5	4935		1	90	6	13604215				1		1							
13605215		1	13605215	2	5	4935		1	90	6	13605215				1		2							
13601315		1	13601315	2	5	4935		1	90	6	13601315				1		1							
13602315		1	13602315	2	5	4935		1	90	6	13602315				1		2							
13603315		1	13603315	2	5	4935		1	90	6	13603315				1		1							
13604315		1	13604315	2	5	4935		1	90	6	13604315				1		1							
13605315		1	13605315	2	5	4935		1	90	6	13605315				1		2							
13601415		1	13601415	2	5	4935		1	90	6	13601415				1		0							
13602415		1	13602415	2	5	4935		1	90	6	13602415				1		0							
13603415		1	13603415	2	5	4935		1	90	6	13603415				1		2							
13604415		1	13604415	2	5	4935		1	90	6	13604415				1		0							
13605415		1	13605415	2	5	4935		1	90	6	13605415				1		2							
13601515		1	13601515	2	6	4935		1	90	6	13601515				1		1							
13602515		1	13602515	2	6	4935		1	90	6	13602515				1		2							
13603515		1	13603515	2	6	4935		1	90	6	13603515				1		0							
13604515		1	13604515	2	6	4935		1	90	6	13604515				1		0							
13605515		1	13605515	2	6	4935		1	90	6	13605515				1		0							
13601116		1	13601116	2	6	5061		1	95	7	13601116				1		0							
13602116		1	13602116	2	6	5061		1	95	7	13602116				1		1							
13603116		1	13603116	2	6	5061		1	95	7	13603116				1		0							
13604116		1	13604116	2	6	5061		1	95	7	13604116				1		1							
13605116		1	13605116	2	6	5061		1	95	7	13605116				1		2							
13601216		1	13601216	2	6	5061		1	95	7	13601216				1		1							
13602216		1	13602216	2	6	5061		1	95	7	13602216				1		1							
13603216		1	13603216	2	6	5061		1	95	7	13603216				1		0							
13604216		1	13604216	2	6	5061		1	95	7	13604216				1		1							
13605216		1	13605216	2	6	5061		1	95	7	13605216				1		2							
13601316		1	13601316	2	6	5061		1	95	7	13601316				1		0							
13602316		1	13602316	2	6	5061		1	95	7	13602316				1		2							
13603316		1	13603316	2	6	5061		1	95	7	13603316				1		2							
13604316		1	13604316	2	6	5061		1	95	7	13604316				1		0							
13605316		1	13605316	2	6	5061		1	95	7	13605316				1		1							
13601416		1	13601416	2	6	5061		1	95	7	13601416				1		2							
13602416		1	13602416	2	6	5061		1	95	7	13602416				1		1							
13603416		1	13603416	2	6	5061		1	95	7	13603416				1		1							
13604416		1	13604416	2	6	5061		1	95	7	13604416				1		2							
13605416		1	13605416	2	6	5061		1	95	7	13605416				1		2							
13601516		1	13601516	2	6	5061		1	95	7	13601516				1		2							
13602516		1	13602516	2	6	5061		1	95	7	13602516				1		2							
13603516		1	13603516	2	6	5061		1	95	7	13603516				1		1							
13604516		1	13604516	2	6	5061		1	95	7	13604516				1		2							
13605516		1	13605516	2	6	5061		1	95	7	13605516				1		2							
13601117		1	13601117	2	6	5187		1	100	7	13601117				1		0							
